VmPeak,VmSize,VmHWM,VmRSS,VmPTE,VmSwap,Threads,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Unevictable,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,KernelStack,PageTables,Committed_AS
2394284,2394268,92200,92120,472,0,15,166740,668528,25160,594832,10380,440148,1182296,0,1636104,1132,0,998252,303860,22224,132192,12304,22684,5501344
2394284,2394268,92200,92120,472,0,15,166012,667824,25184,594832,10380,440172,1182716,0,1636104,1064,0,998708,303620,22224,132196,12304,22680,5502728
2394284,2394268,92200,92120,472,0,15,165284,667148,25184,594884,10380,440180,1183620,0,1636104,1072,0,999568,303720,22224,132204,12304,22680,5502324
2394284,2394268,92200,92120,472,0,15,165060,666844,25192,594796,10396,440180,1184928,0,1636104,1112,0,1000928,303860,22224,132208,12296,22768,5503720
2394284,2394268,92200,92120,472,0,15,164332,666168,25192,595520,10396,440192,1179112,0,1636104,1148,0,994360,304392,22896,132196,12288,22684,5505148
2394284,2394268,92200,92120,472,0,15,161840,663628,25192,595472,10396,440192,1180088,0,1636104,1180,0,995440,304296,22896,132196,12296,22772,5506544
2394284,2394268,92200,92120,472,0,15,161840,663656,25216,595476,10396,440216,1177024,0,1636104,1196,0,992392,304364,22896,132196,12296,22680,5503312
2394284,2394268,92200,92120,472,0,15,161840,663704,25216,595524,10396,440224,1177912,0,1636104,1200,0,993128,304392,22896,132196,12288,22676,5502948
2394284,2394268,92200,92120,472,0,15,161616,663436,25216,595480,10396,440216,1179432,0,1636104,1196,0,994716,304364,22896,132196,12272,22684,5503408
2394284,2394268,92200,92120,472,0,15,161616,663488,25216,595532,10412,440224,1180252,0,1636104,1204,0,995536,304280,22896,132196,12296,22676,5504128
2394284,2394268,92200,92120,472,0,15,161616,663436,25216,595484,10412,440212,1180928,0,1636104,1200,0,996120,304396,22900,132196,12272,22680,5504148
2394284,2394268,92200,92120,472,0,15,161392,663212,25224,595476,10428,440212,1181896,0,1636360,612,0,997212,304396,22900,132196,12288,22680,5505280
2394284,2394268,92200,92120,472,0,15,161392,663224,25224,595488,10440,440220,1181848,0,1636360,888,0,997024,304368,22900,132196,12272,22684,5505612
2394284,2394268,92200,92120,472,0,15,161392,663272,25224,595536,10460,440228,1182816,0,1636360,980,0,998044,304368,22900,132200,12296,22684,5506332
2394284,2394268,92200,92120,472,0,15,161392,663280,25224,594872,10476,440232,1183200,0,1636360,988,0,999048,303708,22228,132200,12296,22680,5505896
2394284,2394268,92200,92120,472,0,15,161392,663228,25224,595496,10480,440220,1185300,0,1636360,984,0,1000528,304540,22904,132200,12280,22684,5506948
2394284,2394268,92200,92120,472,0,15,161392,663276,25248,595520,10504,440236,1184600,0,1636360,908,0,999688,304372,22904,132200,12288,22684,5507696
2394284,2394268,92200,92120,472,0,15,161392,663256,25248,595500,10508,440248,1183656,0,1636360,912,0,998948,304456,22904,132200,12280,22684,5508316
2394284,2394268,92200,92120,472,0,15,161168,663032,25248,595500,10508,440244,1184804,0,1636360,912,0,1000016,304372,22904,132200,12272,22688,5508152
2394284,2394268,92200,92120,472,0,15,160944,662856,25248,595548,10544,440252,1185484,0,1636360,1036,0,1000628,304400,22904,132200,12264,22716,5508604
2394284,2394268,92200,92120,472,0,15,160720,662584,25248,593484,10544,440248,1184184,0,1636360,1024,0,1001360,302356,20888,132200,12256,22684,5506192
2394284,2394268,92200,92120,472,0,15,159248,661124,25260,595500,10560,440256,1188088,0,1636360,1032,0,1003220,304388,22904,132200,12272,22704,5511712
2394284,2394268,92200,92120,472,0,15,157792,660124,25272,595940,10560,440996,1192780,0,1636360,1212,0,1008224,304472,22904,132224,12272,22708,5513220
2394284,2394268,92200,92120,472,0,15,157792,660132,25272,595276,10560,440996,1193304,0,1636360,1216,0,1009348,303744,22232,132220,12296,22708,5512492
2394284,2394268,92200,92120,472,0,15,157540,659880,25272,595276,10572,441000,1194328,0,1636360,1216,0,1010444,303800,22232,132220,12312,22708,5513972
2394284,2394268,92200,92120,472,0,15,157036,659376,25272,595276,10580,441000,1193844,0,1636360,1216,0,1009924,303716,22232,132220,12288,22708,5514932
2394284,2394268,92200,92120,472,0,15,156308,658652,25280,594600,10580,441000,1192244,0,1636360,1220,0,1009008,303128,21560,132220,12296,22692,5511892
2394284,2394268,92200,92120,472,0,15,155580,657992,25304,594652,10580,441008,1193000,0,1636360,1252,0,1009696,303140,21560,132220,12296,22612,5511740
2394284,2394268,92200,92120,472,0,15,155356,657856,25312,594724,10580,441092,1193652,0,1636360,1364,0,1010284,303296,21560,132220,12312,22776,5512048
2394284,2394268,92200,92120,472,0,15,154628,657076,25312,595344,10596,441124,1194648,0,1636360,1364,0,1010756,303816,22232,132220,12296,22696,5513512
2394284,2394268,92200,92120,472,0,15,153900,656380,25312,595376,10596,441136,1190700,0,1636360,1384,0,1006712,304052,22232,132220,12296,22780,5514908
2394284,2394268,92200,92120,472,0,15,153676,656156,25312,595376,10596,441136,1188768,0,1636360,1384,0,1004908,303968,22232,132220,12288,22780,5513816
2394284,2394268,92200,92120,472,0,15,153200,655740,25320,595428,10596,441152,1189624,0,1636360,1392,0,1005584,303812,22232,132220,12280,22780,5513932
2394284,2394268,92200,92120,472,0,15,152976,655524,25320,595436,10596,441152,1190412,0,1636360,1396,0,1006544,303716,22232,132220,12272,22700,5514644
2394284,2394268,92200,92120,472,0,15,152248,654796,25320,596108,10596,441184,1191812,0,1636360,1392,0,1007348,304640,22904,132220,12280,22700,5515604
2394284,2394268,92200,92120,472,0,15,151520,654148,25336,596176,10596,441228,1190412,0,1636360,1432,0,1005752,304396,22908,132220,12272,22784,5517852
2394284,2394268,92200,92120,472,0,15,147628,650252,25336,595516,10596,442088,1195624,0,1636360,1456,0,1012488,303892,22236,132072,12152,22400,5500608
2394284,2394268,92200,92120,472,0,15,125716,628368,25368,595596,10596,442236,1218820,0,1636360,1492,0,1035820,304204,22236,133936,12256,25444,6910576
2394284,2394268,92200,92120,472,0,15,106576,609380,25368,595500,10604,446276,1237140,0,1636360,1492,0,1058168,299880,22308,134048,12416,25108,6485660
2394284,2394268,92200,92120,472,0,15,111988,614816,25368,590828,10616,442248,1222700,0,1636360,1576,0,1044356,299100,17532,133292,12608,23212,5571868
2394284,2394268,92200,92120,472,0,15,111304,614128,25368,594776,10632,442252,1232328,0,1636360,988,0,1049840,303216,21480,133176,12616,23284,5578724
2394284,2394268,92200,92120,472,0,15,110828,613652,25368,595532,10652,442260,1246268,0,1636360,1120,0,1063216,304084,22236,133180,12624,23328,5591156
2394284,2394268,92200,92120,472,0,15,108956,611816,25400,590828,10656,442292,1248032,0,1636360,1644,0,1069708,299200,17532,133156,12608,23384,5591692
2394284,2394268,92200,92120,472,0,15,94620,597532,25400,591472,10656,442316,1259148,0,1636360,1768,0,1080032,299788,18120,133164,12640,23424,5611208
2394284,2394268,92200,92120,472,0,15,92408,595324,25400,590212,10656,442308,1252504,0,1636360,1772,0,1074840,298460,16860,133156,12608,23420,5608548
2394284,2394268,92200,92120,472,0,15,74296,577160,25400,594872,10656,442308,1278276,0,1636360,1572,0,1095860,303296,21564,133156,12632,23412,5622432
2394284,2394268,92200,92120,472,0,15,70292,573176,25432,595540,10656,442324,1282664,0,1636360,1668,0,1099572,304120,22236,133156,12632,23504,5627272
2394284,2394268,92200,92120,472,0,15,63856,566936,25536,595624,10656,442452,1285712,0,1636360,1704,0,1102560,303868,22236,133156,12632,23440,5630572
2394284,2394268,92200,92120,472,0,15,80348,582800,25536,594388,10268,441688,1283516,0,1636360,1704,0,1101256,303224,21564,133028,12624,23544,5630856
2394284,2394268,92200,92120,472,0,15,68112,567076,25364,591036,10940,438800,1299000,0,1631992,1708,0,1116664,302940,21564,133192,12640,23684,5681916
2394284,2394268,92200,92120,472,0,15,67088,558996,24744,584444,10236,439228,1300684,0,1624800,1708,0,1126740,301808,21560,133208,12648,23788,5692768
2394284,2394268,92200,92120,472,0,15,70952,555448,24628,577972,11704,439260,1295436,0,1615032,348,0,1126564,301628,22220,133124,12640,23876,5702096
2394284,2394268,92200,92120,472,0,15,70200,554700,24636,578636,11704,439260,1296040,0,1615032,1076,0,1126572,302244,22892,133136,12640,23800,5702692
2394284,2394268,92200,92120,472,0,15,66224,550740,24636,579332,11704,439276,1300516,0,1615032,1272,0,1130496,302996,23572,133136,12640,23816,5709892
2394284,2394268,92200,92120,472,0,15,63956,548560,24636,578748,11704,439372,1302280,0,1615032,1296,0,1132796,303040,22900,133140,12640,23816,5710464
2394284,2394268,92200,92120,472,0,15,69904,547348,24548,571676,11400,438372,1298460,0,1607320,1520,0,1135428,302656,22904,133124,12640,23824,5719068
2394284,2394268,92200,92120,472,0,15,78244,548784,24300,565120,11064,434784,1293748,0,1599608,1520,0,1134308,300388,22904,133140,12640,23856,5724524
2394284,2394268,92200,92120,472,0,15,76232,546852,24324,565128,11080,434936,1292172,0,1599608,1568,0,1132740,300428,22904,133056,12640,23964,5727224
2394284,2394268,92200,92120,472,0,15,76616,547260,24324,564456,11080,434980,1275552,0,1599608,1568,0,1116908,299852,22148,133080,12640,23880,5726424
2394284,2394268,92200,92120,472,0,15,77140,547780,24324,565108,11080,435012,1271792,0,1599608,1572,0,1112560,300544,22888,133064,12648,23888,5726412
2394284,2394268,92200,92120,472,0,15,76132,546776,24324,562424,11080,435012,1274468,0,1599608,1580,0,1117912,298104,20200,133064,12648,23980,5760216
2394284,2394268,92200,92120,472,0,15,75880,546524,24356,563064,11080,435012,1280456,0,1599608,1580,0,1123188,298604,20872,133072,12648,23908,5764832
2394284,2394268,92200,92120,472,0,15,76736,547424,24356,563780,11080,435044,1276864,0,1599608,1592,0,1118848,299252,21544,133072,12648,23916,5772944
2394284,2394268,92200,92120,472,0,15,74776,545472,24436,564464,11072,435056,1288084,0,1599864,1644,0,1129412,299920,22216,133072,12664,23948,5780128
2394284,2394268,92200,92120,472,0,15,73796,544588,24436,563804,11072,435128,1289576,0,1599864,1680,0,1131480,299248,21544,133072,12664,23968,5779452
2394284,2394268,92200,92120,472,0,15,73040,543840,24436,564400,11072,435136,1290492,0,1599864,1692,0,1131848,299836,22132,133072,12664,23964,5781568
2394284,2394268,92200,92120,472,0,15,71052,541852,24436,564484,11072,435136,1293272,0,1599864,1692,0,1134696,299852,22216,133076,12664,24048,5782760
2394284,2394268,92200,92120,472,0,15,64804,535616,24444,565160,11072,435156,1297176,0,1599864,1696,0,1137908,300592,22888,133080,12672,23976,5782372
2394284,2394268,92200,92120,472,0,15,76672,545136,24428,562156,10904,432200,1296976,0,1598072,1724,0,1137924,299760,22216,133080,12680,23924,5782932
2394284,2394268,92200,92120,472,0,15,67920,536328,24428,563440,10876,432212,1305976,0,1598072,1720,4,1145648,301056,23560,133096,12656,24000,5794244
2394284,2394268,92200,92120,472,0,15,67296,536308,24460,563680,10876,432684,1286284,0,1598072,1804,24,1126276,301024,23144,133128,12680,23980,5772908
2394284,2394268,92200,92120,472,0,15,67040,538272,24548,559680,10876,434680,1285692,0,1598072,2380,0,1131476,296260,17100,133192,12824,24180,5790856
2394284,2394268,92200,92120,472,0,15,77032,548200,24548,557008,10876,434656,1288372,0,1598072,2376,0,1136944,293704,14476,133980,12856,25240,6260940
2394284,2394268,92200,92120,472,0,15,76644,539520,24484,548728,12280,425356,1302128,0,1589328,2420,0,1148236,291944,14436,134100,12976,25524,6276724
2394284,2394268,92200,92120,472,0,15,72600,535580,24484,549968,12280,425460,1291896,0,1589328,2432,0,1136796,292912,15572,133756,13056,24520,5822140
2394284,2394268,92200,92120,472,0,15,65672,528572,24484,550940,12280,425460,1296640,0,1589328,2432,0,1140556,294048,16624,133792,13056,24516,5822332
2394284,2394268,92200,92120,476,0,15,79996,540864,24612,549252,11020,423340,1297336,0,1588304,2448,0,1142060,294456,17096,133768,13064,24516,5824620
2394284,2394268,92200,92120,476,0,15,73256,533884,24612,549004,10988,423356,1304040,0,1588304,2452,0,1149040,294512,17096,133728,13080,24536,5830440
2394284,2394268,92200,92120,476,0,15,76400,527796,24172,540772,10736,422908,1300484,0,1581360,2456,0,1153996,294404,17528,134276,13112,25716,6304620
2394284,2394268,92200,92120,476,0,15,193576,645144,24244,541200,10752,425156,1158404,0,1581360,2496,0,1013520,293752,17864,133892,12592,24312,6038316
2394284,2394268,92200,92120,476,0,15,224040,675612,24244,540832,10752,425208,1140068,0,1581360,1276,84,995656,293440,17480,133492,12672,23248,5581288
2394284,2394268,92200,92120,476,0,15,223076,674816,24244,538044,10752,425592,1132660,0,1581360,2152,0,991420,289392,14440,133496,12624,23240,5560796
2394284,2394268,92200,92120,476,0,15,222336,674116,24268,536472,10760,425620,1133580,0,1581360,2180,0,993856,287944,12924,133408,12624,23152,5557788
2394284,2394268,92200,92120,476,0,15,222084,673892,24268,536612,10760,425668,1133996,0,1581360,2396,0,994220,287968,13040,133408,12584,23148,5558300
2394284,2394268,92200,92120,476,0,15,221580,673384,24268,536720,10760,425676,1135080,0,1581360,2488,0,995164,288080,13152,133408,12624,23148,5558456
2394284,2394268,92200,92120,476,0,15,220628,672432,24268,536720,10760,425676,1136436,0,1581360,1468,36,996524,288164,13152,133408,12624,23156,5559484
2394284,2394268,92200,92120,476,0,15,226224,678032,24268,536724,10760,425672,1126980,0,1581360,1476,0,987124,288248,13152,133408,12624,23148,5558460
2394284,2394268,92200,92120,476,0,15,226496,678352,24276,536688,10760,425680,1127320,0,1581360,1588,0,987352,288172,13156,133408,12608,23156,5556308
2394284,2394268,92200,92120,476,0,15,226124,677964,24300,536728,10760,425688,1113408,0,1581360,1604,0,973580,288104,13156,133408,12592,23220,5550924
2394284,2394268,92200,92120,476,0,15,226700,678612,24300,536768,10760,425712,1115948,0,1581360,1764,0,975992,288200,13156,133344,12576,23132,5549892
2394284,2394268,92200,92120,476,0,15,226796,678728,24300,536768,10760,425712,1117124,0,1581360,1764,0,977096,288088,13156,133340,12584,23140,5551344
2394284,2394268,92200,92120,476,0,15,226376,678312,24300,545084,10760,425712,1129296,0,1581360,1780,0,981096,296544,21416,133340,12544,23236,5560408
2394284,2394252,92200,92132,476,0,14,225424,677360,24300,545068,10760,425708,1126892,0,1581360,1780,0,978532,296424,21400,133340,12552,23176,5560912
2394284,2394252,92200,92132,476,0,14,224948,676836,24308,545768,10760,425712,1127456,0,1581360,1780,0,978504,297188,22156,133340,12560,23168,5561016
2394284,2394252,92200,92132,476,0,14,224472,676460,24308,545792,10760,425728,1126296,0,1581360,1828,0,977236,297116,22156,133340,12552,23160,5558504
2394284,2394252,92200,92132,476,0,14,223492,675444,24308,545872,10760,425732,1129904,0,1581360,1800,0,980960,297128,22196,133340,12552,23164,5559296
2394284,2394252,92200,92132,476,0,14,223016,674924,24332,546480,10760,425716,1130180,0,1581360,1808,0,980568,297856,22788,133340,12560,23232,5559640
2394284,2394252,92200,91980,476,0,14,222540,674556,24332,546584,10756,425800,1131856,0,1581360,1896,0,982144,297884,22868,133340,12584,23168,5562240
2394284,2394252,92200,91980,476,0,14,221812,673856,24332,545940,10756,425828,1128628,0,1581360,1924,0,979640,297324,22196,133340,12584,23168,5561140
2394284,2394252,92200,91980,476,0,14,220836,672892,24332,545952,10756,425832,1128660,0,1581360,1936,0,979648,297380,22196,133344,12560,23160,5560852
2394284,2394252,92200,91980,476,0,14,220612,672676,24340,545952,10756,425832,1129460,0,1581360,1932,0,980452,297224,22196,133344,12584,23164,5560608
2394284,2394252,92200,91980,476,0,14,220136,672232,24364,545960,10756,425864,1130304,0,1581360,1936,0,981316,297296,22196,133344,12560,23164,5560688
2394284,2394252,92200,91980,476,0,14,219660,671756,24364,545960,10756,425872,1130548,0,1581360,1940,0,981572,297212,22196,133344,12560,23168,5561736
2394284,2394252,92200,91980,476,0,14,219436,671484,24364,545912,10756,425864,1129932,0,1581360,1936,0,980964,297380,22196,133348,12592,23172,5562440
2394284,2394252,92200,91980,476,0,14,219436,671532,24364,545960,10756,425876,1129504,0,1581360,1940,0,980440,297128,22196,133348,12560,23172,5562804
2394284,2394252,92200,91980,476,0,14,219436,671620,24364,546048,10756,425876,1132476,0,1581360,1756,0,983376,297212,22196,133348,12544,23168,5565292
2394284,2394252,92200,91980,476,0,14,219436,671572,24396,545300,10756,425900,1132388,0,1581360,1756,0,984056,296712,21528,133352,12528,23168,5562784
2394284,2394252,92200,91980,476,0,14,219212,671344,24396,545884,10756,425900,1134612,0,1581360,1764,0,985696,297216,22116,133352,12528,23180,5566112
2394284,2394252,92200,91980,476,0,14,218988,671076,24396,545920,10756,425916,1137512,0,1581360,1764,0,988596,297128,22196,133356,12496,23188,5567072
2394284,2394252,92200,91980,476,0,14,218988,671116,24396,545960,10756,425948,1139936,0,1581360,1768,0,990984,297212,22196,133360,12464,23188,5568664
2394284,2394252,92200,91980,476,0,14,218516,670656,24420,546616,10760,425956,1141464,0,1581360,400,0,991864,297888,22868,133368,12464,23188,5570352
2394284,2394252,92200,91980,476,0,14,217536,669704,24420,545972,10760,425980,1142416,0,1581360,1084,0,993384,297128,22196,133368,12464,23180,5571152
2394284,2394252,92200,91980,476,0,14,216532,668716,24420,546664,10760,425984,1143572,0,1581360,1524,0,993856,297804,22872,133368,12464,23172,5572520
2394284,2394252,92200,91980,476,0,14,215048,667248,24420,546676,10760,425984,1142304,0,1581360,1532,0,992568,297804,22872,133376,12464,23168,5570444
2394284,2394252,92200,91980,476,0,14,213284,665484,24420,546676,10760,425988,1144224,0,1581360,1604,0,994528,297804,22872,133376,12464,23184,5572728
2394284,2394252,92200,91980,476,0,14,212280,664480,24444,545392,10760,425980,1143352,0,1581360,1600,0,995068,296460,21528,133380,12448,23180,5571408
2394284,2394252,92200,91980,476,0,14,211804,664136,24460,546096,10764,426032,1144888,0,1581360,1892,0,995844,297132,22200,133380,12448,23180,5572088
2394284,2394252,92200,91980,476,0,14,210824,663088,24460,545276,10768,426036,1139156,0,1581360,2012,0,990784,296464,21448,133380,12432,23180,5571496
2394284,2394252,92200,91980,476,0,14,210824,663100,24460,545372,10776,426040,1138556,0,1581360,2020,0,990180,296524,21528,133344,12464,23184,5570408
2394284,2394252,92200,91980,476,0,14,210348,662828,24468,541160,10780,426168,1138644,0,1581360,2068,0,994668,292252,17040,133344,12440,23192,5567272
