Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Cluster
"3,4177987343","0,5253449072","1,5291882438","-0,234717721","-0,277053263","-0,167188384",8
"3,3550178463","0,5253674157","1,5401841888","-0,222552257","-0,218065735","-0,151463125",8
"3,4319717939","0,5145033813","1,4449935337","-0,126229287","-0,132189271","-0,216118848",8
"3,5572659024","0,5940905764","1,3584420192","-0,176470299","-0,317474419","-0,245996016",8
"3,39349796","0,4817198431","1,2758760696","-0,402764599","-0,097501142","0,1234675387",8
"3,4291846964","0,4916487001","1,4435963205","-0,159857374","-0,138502296","-0,183851478",8
"3,3190631467","0,3958792662","1,3337736935","-0,013326879","0,1405758643","-0,194192764",8
"3,3614022613","0,4520362178","1,284985322","-0,03633362","0,063499788","-0,20259603",8
"3,3473941358","0,5767853367","1,1926932915","-0,063119637","-0,040512962","-0,213827",8
"3,5267280381","0,5326470462","1,2935722688","-0,051225402","-0,036063241","-0,243316492",8
"3,4334629565","0,4827971977","1,4280126845","-0,120522684","-0,138875769","-0,224612723",8
"3,4324241499","0,4852581264","1,4339382221","-0,132789486","-0,151019814","-0,216506293",8
"3,5137294505","0,5088434549","1,5652314055","-0,24937097","-0,240421479","-0,135957239",8
"3,4439925429","0,5057170617","1,539877851","-0,249210448","-0,287203924","-0,157248446",8
"3,3683256557","0,4761403235","1,4797555519","-0,302629357","-0,26498945","0,0808369548",8
"3,466288962","0,3908352701","1,557815858","-0,361037927","-0,233126225","-0,011931082",8
"3,4686405223","0,4483461927","1,4195033168","-0,263988503","-0,054221735","-0,022521912",8
"3,3975461703","0,2992001429","1,5417876993","-0,202257622","0,022282824","-0,069462312",8
"3,4574652489","0,3632355509","1,5589248298","-0,315026526","-0,041334857","0,0362744271",8
"3,299354929","0,1805922574","1,2713627549","-0,657466848","0,2283467933","0,5683185383",9
"3,4389954757","0,4888059544","1,3308049754","-0,313813223","-0,189073207","-0,023365195",8
"3,425751733","0,2871583505","1,532573691","-0,224127848","0,0245422012","-0,040131167",8
"3,4870148234","0,4193801986","1,5170051497","-0,390796279","-0,26225146","0,0118816623",8
"3,5600818379","0,465150978","1,4830368274","-0,414404029","-0,343566981","-0,000398856",8
"3,6411638415","0,3474674178","1,2369757833","-0,43547914","-0,310737473","0,0865173276",8
"3,6447002554","0,3874485565","1,2245958036","-0,443187144","-0,349508635","0,0752266574",8
"3,6392035282","0,351865204","1,2285556992","-0,430841985","-0,305977491","0,085158882",8
"3,7664631117","0,3021083062","1,3590295878","-0,415218537","-0,374350696","0,0078933558",8
"3,7068512177","0,171270035","1,1877161002","-0,369406357","-0,119478284","0,1729145509",8
"3,9669105308","0,1529279065","1,1540733747","-0,299169639","-0,051379111","0,0749369674",8
"3,9616774343","0,1884354254","1,1321443212","-0,319907673","-0,214281536","0,0131550608",8
"3,9381923753","0,0934145025","1,2412878266","-0,272898252","-0,12105934","-0,005493606",8
"3,9488094312","0,1268110281","1,2176053289","-0,288986855","-0,160279115","-0,004594198",8
"3,990030844","0,1391674332","1,3245748342","-0,388388772","-0,288236483","0,0380099331",8
"3,8392717912","0,2349170739","0,965182338","-0,244831471","-0,146007553","-0,025742776",8
"3,9919621966","0,1766263826","1,3039561585","-0,397214303","-0,201450872","0,0965201514",8
"3,8113236723","0,1789251501","1,2788876703","-0,38600577","-0,20808449","0,0862140697",8
"3,8309670532","0,2050135865","1,2310685187","-0,402420969","-0,237531053","0,097148471",8
"3,8644192431","0,0857303417","1,3721210737","-0,354901498","-0,158163315","0,0639426052",8
"3,9119330902","0,1579197822","1,2812101995","-0,427065778","-0,26543249","0,0996518227",8
"3,8862495518","0,1918786247","1,1392301737","-0,317095675","-0,028242259","0,1071443061",8
"3,8502148673","0,1388082904","1,1679055663","-0,309173845","-0,061162757","0,078147596",8
"3,9055396554","0,1141536285","1,2095863385","-0,301491092","-0,083279459","0,0499224233",8
"3,8575143425","0,0509623586","1,4040679115","-0,354475637","-0,113528385","0,0811588684",8
"3,912986267","0,1695093537","1,2945361849","-0,405776583","-0,265938143","0,0733903135",8
"3,9307619857","0,0159158945","1,3132431694","-0,25478227","-0,05823032","-0,003815204",8
"3,8705340964","0,2245772881","1,0829895915","-0,333407397","-0,182806238","0,0535510654",8
"3,8267339212","0,1689215103","1,1452387305","-0,304496587","-0,118698178","0,0461713073",8
"3,935080856","0,1559526582","1,1687227754","-0,300342327","-0,067710252","0,0640052314",8
"3,9201811826","0,0910310822","1,2109033727","-0,207806576","-0,13637835","0,1418608256",8
"3,9849752041","0,0111842958","1,2060488641","-0,160956921","0,1631127535","0,0073232805",8
"4,1267097373","0,0476245463","1,1377646607","-0,196454847","0,0178169288","-0,020241597",8
"4,0225756959","0,0787320633","1,1233975284","-0,201033129","-0,004468856","-0,023435708",8
"4,0995980517","-0,021900343","1,3447541287","-0,262474926","-0,02727909","0,0155312576",8
"4,1352356917","0,0054223299","1,4407396941","-0,364963685","-0,10809199","0,0883527559",8
"4,1668881586","0,0552469637","1,1539269","-0,18545828","0,0416800404","-0,023603561",8
"4,1579408649","0,0513075515","1,38048102","-0,391998798","-0,1982994","0,079549941",8
"3,9474451537","0,2031795353","1,1016911173","-0,456110761","-0,27861751","0,1558946784",8
"4,0069341054","0,0785033344","1,2960440162","-0,40255676","-0,22240919","0,0943606046",8
"4,1020541192","0,0048088227","1,3902701651","-0,371531015","-0,09849748","0,1104611749",8
"4,1301741689","0,0652300032","1,293891226","-0,413221047","-0,265011705","0,082634553",8
"4,2376706328","0,0220458942","1,3801122366","-0,406882066","-0,310739354","0,0362680633",8
"4,0552395366","0,0981818409","1,2330470335","-0,426463586","-0,241576123","0,1233965836",8
"4,0784966888","-0,004161523","1,1831408646","-0,437664963","-0,253848857","0,5543723585",8
"4,1205952454","0,0669643246","1,2899047507","-0,433101645","-0,272099233","0,1039346324",8
"4,1398298402","0,0248328429","1,3386058494","-0,418504924","-0,369170293","0,0279920828",8
"4,1769145301","0,0315590533","1,3729637687","-0,411897244","-0,349100822","0,0250126189",8
"4,1875152251","0,1034149713","1,317850152","-0,442087734","-0,417282766","0,0307870949",8
"4,2070347279","0,0162897592","1,3780162446","-0,408839803","-0,353366958","0,0185109328",8
"4,2222319384","0,0900399787","1,3183506964","-0,440674376","-0,418365196","0,0282012557",8
"4,0858766773","0,0519534923","1,3576912989","-0,400410738","-0,266551609","0,0587235019",8
"4,1821074494","-0,010894301","1,3094147387","-0,289433646","-0,167536811","-0,022652845",8
"4,1689779591","0,0710016766","1,1958730088","-0,298408405","-0,095063035","0,0463508908",8
"4,1221388167","0,0581284071","1,2213784838","-0,308228897","-0,038122836","0,0831133177",8
"4,0544434692","0,0642113834","1,2687341041","-0,390861866","-0,18853141","0,1010377609",8
"4,1467424173","0,0602663133","1,3054915458","-0,386134921","-0,146189955","0,1118180564",8
"4,1590244092","-0,124991197","1,251773131","-0,11696184","0,1328771652","-0,066989308",8
"4,1985812706","0,0176551592","1,1451563886","-0,155901977","-0,009610022","-0,083874699",8
"4,1189288663","-0,228257834","0,731585281","-0,836203822","0,2199249098","0,901949115",9
"4,3179164198","-0,041342854","0,9094882949","-0,443715313","-0,068363069","0,3033198991",8
"4,3609363194","-0,147309333","0,9519902002","-0,278222756","0,1993910534","0,2377884777",8
"4,3650621698","-0,095832605","1,0054345194","-0,412597169","-0,080957457","0,2470642191",8
"4,3957349754","-0,102206935","1,0404821949","-0,410289283","-0,095405043","0,2313010506",8
"4,4211382337","-0,114008395","1,0484240142","-0,406267302","-0,098455356","0,2232242156",8
"4,5003991955","-0,115872977","1,0614317169","-0,416220462","-0,165929984","0,194828914",8
"4,5926767712","-0,099417156","1,1922769185","-0,522020131","-0,249220898","0,2649617399",8
"4,5122122079","-0,250384292","1,0889504789","-0,262954153","0,044464685","0,1150214754",8
"4,5037202446","-0,056184971","1,0176269728","-0,433990214","-0,276156781","0,1631347179",8
"4,6595615794","-0,184505781","1,2526031704","-0,380696982","-0,177135909","0,1176159812",8
"4,5965965029","-0,215136453","0,9155545867","-0,068766457","0,1198592671","-0,071236068",8
"4,6173392139","-0,30726247","1,1384434878","-0,113933268","0,2027940409","0,0061983019",8
"4,5644046542","-0,116869075","1,0555414722","-0,289011744","-0,03159038","0,1070855364",8
"4,4851626345","-0,103209569","1,1315849011","-0,393932809","-0,223533649","0,1280403192",8
"4,5366197892","-0,161434603","1,2079459941","-0,390975356","-0,200867905","0,1233879839",8
"4,6700337277","-0,148906695","1,2187099644","-0,398462358","-0,189535141","0,13405678",8
"4,5133039562","-0,166327104","1,1322591926","-0,38875991","-0,171808587","0,1504042727",8
"4,6320178024","-0,149154203","1,1755618759","-0,40423183","-0,311643693","0,08360694",8
"4,5998892625","-0,164650781","1,2224012817","-0,370578613","-0,286738531","0,0937175781",8
"4,5711836162","-0,253898393","0,9901881739","-0,384183866","-0,220174011","0,1190355313",8
"4,59515018","-0,32773689","1,0576601838","-0,350139954","-0,135613026","0,1152394814",8
"4,5316655855","-0,412903213","0,8821068579","-0,124703548","0,0935612446","-0,020389232",8
"4,4255940089","-0,258329641","0,9344733563","-0,374555074","-0,192747416","0,1335371088",8
"4,5333937942","-0,334085073","0,8851133928","-0,262525226","-0,103589552","0,0462974991",8
"4,4779455357","-0,304563016","0,8745924012","-0,264626293","-0,093673434","0,0554546929",8
"4,5289849501","-0,271602392","0,9468942099","-0,38615109","-0,266880189","0,104515311",8
"4,5240534165","-0,247700442","1,0427336941","-0,491627221","-0,390121336","0,1589552168",8
"4,5912389289","-0,275053142","0,8752162256","-0,273039896","-0,074750473","0,0733289686",8
"4,630560158","-0,329778354","0,9655681775","-0,249014088","-0,076608374","0,0304509528",8
"4,6181944414","-0,435978572","0,8669835197","-0,502615903","-0,085097038","0,3112225104",8
"4,88382308","-0,896173485","0,4540304488","-0,204850729","0,0523128091","0,1427425418",8
"4,8133145513","-0,92418427","0,3427630663","-0,098020123","0,1194154158","0,0595690849",8
"4,8654553034","-0,913598522","0,4660756841","-0,184603941","-0,025436034","0,0775140369",8
"5,0007273348","-0,844274304","0,5492278681","-0,313249013","-0,191399851","0,1360822511",8
"5,0161885605","-0,832913259","0,4339599095","-0,214053118","-0,102675249","0,0724361156",8
"4,9477968025","-0,839591267","0,4238207022","-0,211638789","-0,168710219","0,0369192582",8
"4,9805851628","-0,874706954","0,5647079567","-0,29039879","-0,260303009","0,0691687458",8
"5,0833071529","-0,991436316","0,4890544494","-0,053733464","0,093822161","-0,027591793",8
"5,0855347848","-0,893495165","0,4989768958","-0,202449604","-0,202135975","-0,003901327",8
"5,0392429993","-0,877357691","0,4934079994","-0,214795962","-0,196035544","0,0134708358",8
"5,0305967953","-0,922496234","0,498787355","-0,202209084","-0,156705457","0,0208498483",8
"4,990909321","-0,908323794","0,2718691197","-0,002524974","0,0712981037","-0,079713908",8
"4,9857046007","-0,9262146","0,3801619041","-0,078181794","-0,016028941","-0,042910141",8
"4,9592117053","-1,028974146","0,4217069803","-0,400987694","-0,014898272","0,3183388012",8
"5,0253724235","-0,810664131","0,4033395879","-0,244530212","-0,263541817","0,0255281641",8
"5,0058457539","-0,939572819","0,756616462","-0,381566675","-0,351575704","0,1121781845",8
"5,0510861713","-0,844222714","0,6589971932","-0,421319182","-0,439525528","0,1237047201",8
"5,0118835498","-0,81831777","0,6446185296","-0,413682177","-0,299351012","0,1924537642",8
"5,1202637523","-0,886735931","0,5918318916","-0,300606975","-0,201122638","0,1087972545",8
"5,0057030919","-0,762318429","0,4642743989","-0,345441077","-0,346681348","0,1005237054",8
"5,0223219294","-0,838309756","0,5349523372","-0,303072503","-0,161474613","0,1426564998",8
"4,9768411934","-0,840018513","0,4092706821","-0,213267905","-0,140506303","0,0564526874",8
"5,0372060999","-0,912493262","0,63069034","-0,270824235","-0,111166994","0,1187596277",8
"4,9910528231","-0,846281717","0,3862283945","-0,174356674","-0,097551403","0,033073506",8
"5,0115483879","-0,747066001","0,300084558","-0,202199521","-0,215596195","0,0147375089",8
"4,9812861248","-0,839443056","0,3946252132","-0,162363356","-0,111083325","0,0127020842",8
"5,0028845798","-0,816349268","0,5777707612","-0,374529557","-0,373304346","0,1156374465",8
"4,960947734","-0,790676149","0,5632043081","-0,376691793","-0,350667606","0,1326804531",8
"4,8759249179","-1,060416719","0,0799439666","-0,486723875","0,2924892944","0,598741405",8
"5,0885093084","-0,998622573","0,3266224282","-0,369671554","0,0862664035","0,3475820665",8
"5,1283611801","-0,886179645","0,4096943315","-0,184943206","-0,052698068","0,0643984748",8
"5,0477096755","-0,881858638","0,4081452478","-0,188346044","-0,117063391","0,035508995",8
"5,0551217725","-1,001695622","0,6328001916","-0,235298188","-0,095392941","0,0819726962",8
"5,0897858823","-1,02908827","0,4224214602","-0,0474171","0,1188209341","-0,016738342",8
"5,1624403533","-1,049209152","0,5539149158","-0,162808815","-0,033698767","0,026251857",8
"5,1741385221","-0,874903742","0,3844400409","-0,221866763","-0,209932441","0,0241024551",8
"5,1638034347","-0,937794963","0,4629915352","-0,191260979","-0,14339497","0,0133931461",8
"5,1945308554","-0,976559937","0,4218892855","-0,05312831","0,0255773612","-0,061112342",8
"5,1834193285","-0,897232757","0,5749528299","-0,281754023","-0,268374173","0,0481587937",8
"5,2391824235","-0,919586199","0,6228081244","-0,263773492","-0,174079392","0,0704314193",8
"5,1247824907","-0,89942894","0,6029350604","-0,267945128","-0,222488352","0,0526126719",8
"5,0833840426","-1,094108663","0,2527748826","-0,249473256","-0,253635676","0,0349139494",8
"4,9854164747","-1,051221803","0,2306469987","-0,243829987","-0,244998868","0,0368034662",8
"5,0272268933","-1,126074442","0,4009049774","-0,335064152","-0,304717527","0,0972678991",8
"5,0560724978","-1,063350596","0,1297086058","-0,156485309","-0,157009456","-0,016043899",8
"4,9315138124","-1,094606201","0,2835698302","-0,217679519","-0,147395419","0,0506684851",8
"4,9855763754","-0,941965939","0,124896425","-0,288669915","-0,325342758","0,0586931297",8
"4,9701518844","-0,930378324","0,1338244087","-0,282880452","-0,323436104","0,0517776993",8
"5,0917387366","-1,019916952","0,2550559911","-0,257558563","-0,23286388","0,0533272428",8
"5,0371824101","-1,030777429","0,2493033496","-0,257909208","-0,295178896","0,0220502682",8
"5,0567618952","-1,040621125","0,2603035104","-0,254490733","-0,303180331","0,0118719514",8
"5,0314936841","-0,98398716","0,1063142758","-0,176628545","-0,258847727","-0,044884338",8
"5,0200946635","-1,087292988","0,1999818757","-0,135221227","-0,152851747","-0,048106311",8
"5,1105391514","-1,053807359","0,1873114788","-0,149759042","-0,133199862","-0,01997194",8
"5,0130297402","-1,026999128","0,2557939305","-0,257276904","-0,307251024","0,0140767607",8
"4,858597365","-1,0990035","0,3018197854","-0,210817793","-0,117626616","0,0583202817",8
"5,0889460495","-0,993413595","0,2040874748","-0,274316188","-0,276248419","0,0580123289",8
"5,0555152594","-1,052108919","0,2367886558","-0,263048842","-0,310620647","0,0234431318",8
"5,1558491519","-1,169106011","0,3801414464","-0,238499068","-0,143658699","0,0603199695",8
"5,0636260371","-1,15317366","0,3739266434","-0,231211787","-0,222731672","0,0149903915",8
"5,1542391037","-1,088656835","0,3096485239","-0,278763274","-0,355868025","0,0072005359",8
"5,1575841593","-0,995742253","0,2716171413","-0,310479366","-0,455290078","0,0000199661",8
"5,1690982615","-1,058057282","0,352379679","-0,27827219","-0,388246028","-0,012407981",8
"5,1661774655","-1,095170461","0,37821175","-0,265518404","-0,343246916","-0,006898847",8
"5,2021062053","-1,090121881","0,2850349703","-0,171693004","-0,278605616","-0,079704245",8
"5,1916888341","-0,992897565","0,298230337","-0,304511048","-0,463442439","-0,016103807",8
"5,1620566185","-0,98563402","0,310639835","-0,306118265","-0,471269976","-0,019887546",8
"5,1872220594","-0,959110387","0,2959985885","-0,322666679","-0,388195794","0,0438155937",8
"5,0083225197","-1,198653303","-0,095043762","0,2836014269","0,4213984633","-0,226976591",8
"5,0564385005","-1,15451884","0,2051516568","-0,037259249","0,0326199736","-0,071020886",8
"5,1310546861","-1,059429688","0,2286329113","-0,194579061","-0,227358401","-0,019227368",8
"5,063791561","-0,924542046","0,0887057074","-0,239622241","-0,306000446","0,010781316",8
"5,0827874561","-1,142043749","0,1287064673","-0,394106668","-0,136793085","0,2588074267",8
"5,1815992408","-1,168420537","0,5224362918","-0,236733777","-0,323961735","-0,051329373",8
"5,2021391322","-1,164978329","0,5412561701","-0,233158013","-0,332249226","-0,062106458",8
"5,1663756029","-1,145632874","0,5073048439","-0,231943067","-0,304035348","-0,043114154",8
"5,2954040112","-1,10630903","0,4459421146","-0,271263865","-0,44253522","-0,064356298",8
"5,3390388594","-1,120910379","0,4867388592","-0,26492498","-0,459214275","-0,087881838",8
"5,2572503358","-1,154370167","0,5421915765","-0,239582848","-0,379498878","-0,081470368",8
"5,3386262089","-1,156455023","0,5279823511","-0,250973582","-0,428733719","-0,093707556",8
"5,2666798061","-1,08197292","0,42210783","-0,275891075","-0,412583655","-0,039485882",8
"5,2689690788","-1,211223673","0,5705033104","-0,210993315","-0,263459218","-0,05674914",8
"5,2961093903","-1,09355301","0,4539199566","-0,269146497","-0,429261659","-0,062292571",8
"5,3446734039","-1,151316504","0,5080881587","-0,256540172","-0,408461368","-0,073272876",8
"5,2522500923","-1,203769107","0,5840221359","-0,208848696","-0,270254483","-0,064384293",8
"5,2583204755","-1,181674671","0,55139489","-0,223149931","-0,321795956","-0,070752231",8
"5,3109204639","-1,107502695","0,4306086124","-0,268003085","-0,42721733","-0,057905683",8
"5,2615297448","-1,293660982","0,2367047915","-0,712014081","-0,215481655","0,5560225238",8
"5,3502402702","-1,117878824","0,4188674885","-0,31055629","-0,496971636","-0,048753003",8
"5,4920762949","-1,161494334","0,5063785954","-0,281719589","-0,398839109","-0,022909934",8
"5,4074837368","-1,164834014","0,4811732463","-0,292052088","-0,454217499","-0,056711293",8
"5,4664989232","-1,200279702","0,512517204","-0,289578414","-0,483114377","-0,079888309",8
"5,4578596535","-1,230517566","0,5362387533","-0,273844056","-0,450186952","-0,082614658",8
"5,3803064287","-1,191372203","0,5271762336","-0,270064523","-0,432524088","-0,077091711",8
"5,3724562023","-1,258817565","0,5866754142","-0,240296634","-0,359237782","-0,080244756",8
"5,5066530195","-1,209798117","0,3312558027","-0,062622897","-0,155844772","-0,166410418",8
"5,4259961949","-1,194450853","0,2095071916","-0,124748665","-0,1862783","-0,072618012",8
"5,4331152814","-1,235953826","0,2493403711","-0,107900774","-0,164393784","-0,085406095",8
"5,42838085","-1,120343013","0,1299920323","-0,15266232","-0,246844938","-0,061622791",8
"5,3947583106","-1,188963106","0,0964362684","-0,006007516","-0,028059016","-0,122021776",8
"5,4887244462","-1,117938797","0,2709108542","-0,254696842","-0,389316341","-0,029728771",8
"5,4535100526","-1,110376386","0,1806025993","-0,137864038","-0,249209243","-0,089978978",8
"5,5018738827","-1,303037098","0,3294013048","-0,079694139","-0,166979155","0,029903411",8
"5,5074232983","-1,2164567","0,2772940279","-0,157917016","-0,204528157","-0,058752283",8
"5,4960686094","-1,223325187","0,4162616712","-0,250455353","-0,299446321","-0,010213194",8
"5,4703380028","-1,32056133","0,4352776644","-0,108546718","-0,073600601","-0,066629927",8
"5,4213288889","-1,196702019","0,4385143131","-0,237205844","-0,121361542","0,0687777814",8
"5,561293777","-1,205943802","0,3783439229","-0,263885465","-0,347075077","-0,011651362",8
"5,4927108654","-1,172594231","0,2732357887","-0,157051441","-0,182299531","-0,044476708",8
"5,5298412705","-1,177532059","0,2689179687","-0,145039347","-0,150405483","-0,04290231",8
"5,4884519883","-1,277617412","0,3769774773","-0,11400619","-0,083803193","-0,055831026",8
"5,5652488461","-1,131646224","0,2573992386","-0,184772618","-0,286527639","-0,067120343",8
"5,473844237","-1,148823689","0,1702687389","-0,160362715","-0,092468627","0,0214362951",8
"5,5227365801","-1,233739228","0,2971515265","-0,136964054","-0,172987007","-0,069193822",8
"5,5472418901","-1,186664888","0,3730131726","-0,256021006","-0,346434054","-0,023421614",8
"5,5674080426","-1,196013506","0,3824012035","-0,255056104","-0,353318855","-0,029861337",8
"5,6849372214","-1,432637799","0,1777315247","-0,384894129","-0,080166454","0,6789815806",8
"5,6575159671","-1,266064662","0,3443967005","-0,167814835","-0,247944395","-0,08521649",8
"5,6739407958","-1,405113278","0,3648411131","-0,01593074","-0,035736286","-0,16132305",8
"5,5870662375","-1,290502476","0,3065524122","-0,286735887","-0,388459245","-0,013027002",8
"5,6257251206","-1,393517688","0,5404208418","-0,342837486","-0,437550936","0,0035877278",8
"5,6642279568","-1,284584695","0,3655773706","-0,272655611","-0,35359573","-0,022101724",8
"5,6145041535","-1,381205798","0,3584818576","-0,125523768","-0,236467743","-0,118278946",8
"5,5861479188","-1,354262668","0,2342586842","-0,144037545","-0,155613214","-0,048912957",8
"5,6367138711","-1,370215192","0,3505812617","-0,249086339","-0,311997953","-0,016086867",8
"5,570616186","-1,32554455","0,3826065509","-0,245011704","-0,307879674","-0,025581768",8
"5,6872522478","-1,377043195","0,4289110047","-0,240084215","-0,334169265","-0,052622612",8
"5,5319493699","-1,370786278","0,4673570203","-0,213961332","-0,244098774","-0,039034519",8
"5,5719618199","-1,261271142","0,2749216923","-0,278458151","-0,367498723","-0,000671136",8
"5,5632398816","-1,426471336","0,4683968555","-0,185133323","-0,084774858","0,0154111356",8
"5,7248667676","-1,412985983","0,4964337971","-0,205807948","-0,192384633","-0,024594119",8
"5,7883609439","-1,918456767","-0,026604839","-0,236683085","0,2330756988","0,3327805836",12
"5,777330929","-1,784193774","0,0186324415","-0,057447688","0,1152949223","0,0732831851",12
"5,7642475707","-1,782929425","0,038432205","-0,016600444","0,0578164339","-0,003546974",12
"5,784977203","-1,782155749","0,1616739587","-0,12403201","-0,120614629","0,020112985",12
"5,8044867753","-1,796544478","0,1586146571","-0,118029732","-0,126074687","0,0104219995",12
"5,8334991167","-1,832732476","0,1945287057","-0,142687877","-0,03238974","0,0807447939",12
"5,7758897494","-1,665961628","0,0015648259","-0,213581189","-0,246680503","0,0748799291",12
"5,8582599818","-1,828786629","-0,157268357","0,1573453403","0,2920222745","-0,079528852",12
"5,9168827215","-2,080767373","-0,760950977","0,9882337258","1,2858163544","-0,511417549",12
"5,9111677026","-1,931152111","-0,016858151","0,132772669","0,2586121295","-0,082303772",12
"5,8287036329","-1,78881591","-0,024013745","-0,002634916","-0,029954024","-0,066371042",12
"5,9356177017","-1,800723471","0,0138588252","-0,002070115","0,0121992349","-0,050457675",12
"5,990271641","-1,940249049","-0,272388456","0,4489329818","0,5241685822","-0,306410733",12
"5,916490006","-1,921339972","0,2574510513","-0,058216852","-0,113612782","-0,07577392",12
"5,9599786016","-1,852122991","0,0541153882","0,0301984978","-0,056492969","-0,134353557",12
"6,0209856005","-1,914119227","0,3783116101","-0,176910885","-0,182361507","0,0173368361",12
"5,966949305","-1,962296324","0,1762848754","0,0422411999","0,0150147633","-0,124366477",12
"6,0199306262","-1,978975034","0,1925747667","0,0448911382","0,0134466524","-0,130691471",12
"6,027873843","-1,865698068","0,0857368262","0,0059639557","-0,068821743","-0,115383542",12
"6,0425855059","-1,862841415","0,1967926975","-0,103269817","-0,222091647","-0,074540663",12
"6,1365264963","-1,957990318","0,2667456167","-0,085213481","-0,235651929","-0,112840705",12
"6,1674816006","-1,950076778","-0,033640312","0,2228805476","0,1774832943","-0,242934739",12
"5,9032618596","-2,077426736","-0,424693823","0,1081897397","0,0958791965","-0,108683516",12
"5,8346866941","-2,133347179","-0,270260188","0,0437900459","-0,01070179","-0,10207519",12
"5,8740063084","-2,233384201","-0,713057226","0,5881427994","0,6293149155","-0,387131003",12
"5,8375545394","-2,283196526","-1,073275565","1,0014145086","1,134981878","-0,590797988",12
"5,8773399979","-2,060013033","-0,505188249","0,2158669389","0,1240693566","-0,220961433",12
"5,9667020666","-2,170287905","-0,369271354","0,2648111277","0,269581486","-0,219492013",12
"5,9200956937","-2,095437258","-0,568614291","0,3280180158","0,2398413804","-0,29229851",12
"5,9400474606","-2,276513437","-0,680615216","0,2421321298","0,5768906579","-0,02910133",12
"6,0680859861","-2,255200962","-0,870856699","0,776970241","0,8204456264","-0,510010055",12
"6,0798258885","-2,315025978","-0,778034556","0,7942858732","0,8819531708","-0,508940294",12
"6,092976867","-2,293728821","-0,574738348","0,9364903685","0,8752569387","-0,693847126",12
"6,1076918406","-2,227311138","-0,052166352","0,4544414809","0,2824805988","-0,468301181",12
"6,2536653992","-2,287516593","0,1299602571","0,3151976037","0,0667128004","-0,436895432",12
"6,0930358813","-2,191204114","0,2076392608","0,0843744562","-0,143101401","-0,26648785",12
"6,1482312037","-2,402156633","-0,115991393","0,6688991079","0,6003442135","-0,559113819",12
"6,1213264238","-2,320503684","0,163441224","0,3488118072","0,2289365994","-0,391517054",12
"6,2174779949","-2,152976021","0,1140906881","0,1449278401","-0,165654069","-0,348557575",12
"6,2167276506","-2,339654101","-0,318387428","0,7083408061","0,5837898426","-0,603150136",12
"6,2746261309","-2,249394156","0,0725817723","0,2780998642","0,1299169781","-0,356587551",12
"6,2170824738","-2,25100915","0,0639042389","0,2663491844","0,0675626475","-0,373110425",12
"6,1937008112","-2,056110524","-0,042929578","0,0953420152","-0,340448905","-0,367546453",12
"6,3154224488","-2,077156773","-0,024901187","0,106445905","-0,282007869","-0,352469606",12
"6,2579809559","-2,178627138","-0,287337979","-0,298399435","-0,293460391","0,2541702049",12
"6,2804216838","-2,120921773","0,06919462","-0,01009454","-0,417130043","-0,291069092",12
"6,2723416812","-2,129778336","-0,552307997","0,3638008133","-0,067298433","-0,50492947",12
"6,3516543225","-2,280684652","-0,459184569","0,5260841137","0,1271670252","-0,615658955",12
"6,4998346823","-2,18682638","-0,503449723","0,4905441486","0,0675070296","-0,602911059",12
"6,4549129905","-2,23260902","-0,96245089","0,8051130413","0,5368585747","-0,678425385",12
"6,4611627904","-2,101876916","-0,523976987","0,2559029494","-0,245929157","-0,465924508",12
"6,5032639839","-2,06083558","-0,1732506","-0,073305474","-0,679206279","-0,331588046",12
"6,4523226741","-2,112755756","-0,325159281","-0,055587075","-0,584051926","-0,274511222",12
"6,6303917803","-2,182729757","-0,344798228","0,0606379533","-0,446468614","-0,346306833",12
"6,4548165197","-2,187482676","-0,898425181","0,5720818892","0,1466212371","-0,601672626",12
"6,5183345093","-2,318754123","-0,708704504","0,627253714","0,2010070106","-0,665610625",12
"6,5517686906","-2,260629217","-0,3351042","0,2026165858","-0,319129637","-0,457743042",12
"6,4532047915","-2,092664107","-0,47017765","0,0417405884","-0,481772915","-0,323155312",12
"6,4848368294","-2,336922499","-1,17253261","0,583287045","0,4935262623","-0,431747464",12
"6,3366556047","-2,263313329","-0,995362567","0,7311027078","0,4439502973","-0,622001329",12
"6,390674629","-2,187399778","-0,605774239","0,3103830826","-0,041212124","-0,402886078",12
"6,4252145366","-2,15647403","-0,821544522","0,4755980148","0,0134900157","-0,558742165",12
"6,5318133854","-2,149551607","-0,496195997","0,1615376857","-0,407734616","-0,431867473",12
"6,5005080218","-2,120261631","-0,62259428","-0,002374475","-0,400084063","-0,232619594",12
"6,472331594","-2,379357462","-0,716500611","0,4247830547","0,211857766","-0,422066662",12
"6,4921318763","-2,334478622","-0,644144357","0,3091705941","0,0412067408","-0,378686684",12
"6,49348939","-2,222273686","-0,298928998","-0,132507017","-0,506558128","-0,162726817",12
"6,5223388671","-2,162548233","-0,331938028","-0,158836071","-0,596796602","-0,177205226",12
"6,4949139143","-2,273190481","-0,358537324","0,0134354055","-0,330360743","-0,221438159",12
"6,5147795275","-2,274169799","-0,69249718","0,2947089416","-0,035603665","-0,398332645",12
"6,5092217435","-2,300983927","-0,421170087","0,1026709058","-0,234622213","-0,296408198",12
"6,5316092352","-2,294486868","-0,867772724","0,2730107913","-0,035278387","-0,354945993",12
